,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,labels,filename,utt_label
0,33.304993,0.053791836,31.42635,33.24363,34.66647,3.24012,24.575832,3.4639637,14.62402,6.222347,0.12749323,0.47281596,0.09736915,0.106014475,0.12614134,0.02877219,1.541587,1.2553192,1.7848023,1.3618544,0.033663176,0.6711262,28.688993,0.18210559,0.8703891,5.348235,12.690761,0.44837868,-9.625864,-0.54742795,0.017786566,1.1340326,1.1267092,0.65780973,8.061095,0.27851808,5.121881,2.0071056,24.597626,0.282879,626.02966,0.2792144,1439.7515,0.22358891,-181.53525,-0.31145263,1697.6835,0.09988312,1013.1452,0.25236762,-182.10643,-0.29651454,2776.9502,0.08491514,1132.1252,0.34277266,-183.20242,-0.27708885,-15.9259205,-0.29095548,25.691046,0.24830678,0.0128115555,1.2081308,-0.014107399,-0.80549306,0.08214234,0.46771067,36.05419,0.16925563,-0.58911234,-12.8711815,18.824469,0.5631615,-5.0180597,-1.6803813,-13.792906,23.543812,-0.0025412792,-0.003065916,0.027994776,1.1802576,0.43149948,0.235,0.16800296,1.648,1.5394336,-43.163395,q,Ses01F_impro02,Ses01F_impro02_F000
1,23.611528,0.0042335875,23.535843,23.629288,23.703285,0.16744232,7.546091,0.0,-4.1711807,0.0,0.12016334,0.28353083,0.09868089,0.10528945,0.13485318,0.036172293,0.72563046,0.54789513,0.39332604,0.16494519,0.03229875,0.3907451,25.586664,0.17899035,2.0268617,2.1190846,12.583671,0.42892706,-9.383861,-0.68681866,0.018138675,0.8297513,1.3119278,0.22371273,2.8458068,0.06735709,18.673412,0.047014646,25.191223,0.13791485,657.15826,0.19297971,1586.9598,0.026718505,-195.83437,-0.1491724,1628.1172,0.033472203,1326.3623,0.12416345,-196.00519,-0.14362335,2517.5933,0.03679565,1171.6724,0.022046141,-196.1655,-0.13922589,-12.098268,-0.13624574,19.726677,0.083095014,-0.008759054,-0.38524362,-0.00836258,-0.5942778,0.044391897,0.054693975,34.306747,0.05438741,-7.1617565,-0.2916737,16.182035,0.1643691,2.9107091,0.7320146,-13.295064,23.561014,-0.012521528,-0.001761607,0.03190447,1.6611296,0.33783785,0.07,0.0,1.43,0.04,-48.314796,o,Ses01F_impro02,Ses01F_impro02_M000
2,32.017952,0.019574083,31.492613,31.816795,32.637943,1.1453304,9.5609865,4.47774,12.014935,3.7331672,0.11484762,0.3711427,0.09373077,0.09910694,0.10879439,0.015063621,0.51131475,0.5487711,0.62850356,0.42323998,0.030744331,0.47602886,28.523357,0.14521006,2.1957388,1.3308755,13.451425,0.29051772,-9.260179,-0.48833355,0.011563528,0.7565791,1.2268701,0.6535015,8.511726,0.14201747,0.11768714,25.965103,23.378664,0.12762642,799.0843,0.06521871,1186.8334,0.14293289,-174.92032,-0.3660604,1868.4927,0.03512302,787.19196,0.21483201,-176.92783,-0.33415094,2982.523,0.023489837,706.25073,0.13619043,-178.35257,-0.31157866,-20.155691,-0.1559615,28.550224,0.19850437,-0.006342672,-2.4884925,-0.021753738,-0.3350487,0.05683133,0.32580706,37.363636,0.04777901,4.321436,1.1032603,16.658882,0.42007473,-4.6427474,-1.4881176,-14.598173,25.28574,-0.009347433,-0.002511494,0.02683291,0.6849315,0.34843206,0.39,0.0,1.225,0.114999995,-44.732513,ag,Ses01F_impro02,Ses01F_impro02_F001
3,25.975643,0.03458767,25.397524,25.956028,26.9337,1.5361767,38.446545,43.128902,10.891611,6.632469,0.12821847,0.3472589,0.09280467,0.10130416,0.17112148,0.07831681,0.7093224,0.4438748,0.6736521,0.46795973,0.034402255,0.43463722,29.632988,0.22316773,1.4827405,3.1978433,13.264276,0.47466138,-9.722622,-0.6150601,0.014767004,0.8087995,1.0839522,0.4706205,3.845317,0.41898054,0.49221814,9.635762,26.312965,0.23058395,576.2181,0.27718168,1427.2738,0.108950235,-171.28479,-0.39068502,1609.0524,0.15289359,1189.0541,0.22986755,-173.42693,-0.35795245,2688.4146,0.10381112,1040.3335,0.18582396,-174.81358,-0.33682683,-16.651283,-0.2272975,27.891882,0.14627698,0.006554138,2.4192946,-0.013936683,-0.81258726,0.049830846,0.20392172,37.32757,0.0855595,3.468245,1.8236365,10.26094,0.8469778,-7.9589167,-1.0062344,-13.856544,23.804604,-0.0063977567,-0.0031244545,0.031704918,2.249135,1.2216405,0.11571428,0.04337779,0.59625,0.8612917,-45.75312,o,Ses01F_impro02,Ses01F_impro02_M001
4,32.8968,0.065211035,31.059433,32.377552,34.070866,3.0114326,126.96426,177.32286,19.190031,3.355706,0.15256482,0.71954405,0.09164601,0.09929773,0.19607182,0.10442581,2.656167,1.6190019,2.354911,2.1983562,0.04678039,1.0088819,30.851456,0.20762274,0.18914664,36.017994,14.070621,0.39974082,-6.1077943,-1.1121491,0.016644822,1.0178195,1.188742,0.7088007,7.8473454,0.33827096,0.4195292,14.543294,22.631805,0.36826202,551.8565,0.23257202,1370.0944,0.12831876,-155.65173,-0.5122668,1626.5499,0.0908637,992.1375,0.27300704,-156.60474,-0.4843648,2701.4478,0.08725355,1003.8631,0.36643952,-158.86023,-0.45373872,-17.12942,-0.35078186,26.707495,0.2724711,0.012479888,1.9002559,-0.018561117,-0.55688775,0.09734937,0.74098986,38.986595,0.1124498,-1.8407439,-6.237887,17.942316,0.4382261,-0.5817142,-13.492459,-15.177832,26.096739,-0.012375407,-0.0029147414,0.030626023,1.4010508,0.8833923,0.26999998,0.16161683,0.7,0.7567695,-38.19632,s,Ses01F_impro02,Ses01F_impro02_F002
5,31.894836,0.046169337,30.350111,31.749727,33.300385,2.9502735,60.32723,83.41694,14.352345,5.603083,0.16506286,0.7523519,0.09109254,0.09834291,0.23003352,0.13894098,2.496241,2.541317,1.8610426,1.1834488,0.045554925,0.86606604,29.505032,0.20627506,-0.67643076,-10.004185,16.118423,0.5563953,-6.333645,-1.0452012,0.014020143,0.9024691,0.9716615,0.5490908,7.4985924,0.29223293,4.3705044,1.2623162,20.707352,0.29830283,575.9402,0.2660053,1405.1395,0.15972228,-152.612,-0.5350558,1647.5043,0.09570973,978.5903,0.32898477,-155.32422,-0.49423844,2671.064,0.07250037,999.55383,0.3039772,-156.68219,-0.47581235,-14.351602,-0.34182805,22.418972,0.27702677,0.021420335,0.9759638,-0.015602858,-0.6650787,0.09769647,0.4633393,35.83855,0.17847139,-4.550041,-2.3840199,24.382238,0.5607882,-3.147205,-2.6741605,-14.063835,23.997545,-0.0057253875,-0.002035957,0.02843763,1.7730497,1.0733453,0.225,0.26587903,0.5871428,0.69987166,-38.415882,o,Ses01F_impro02,Ses01F_impro02_F003
6,23.638266,0.0148448,23.379818,23.45653,23.900297,0.5204792,29.408972,31.230156,4.2603254,5.1245537,0.11633385,0.34430262,0.09130921,0.09779519,0.1363584,0.045049183,0.5664151,0.37597013,0.54785234,0.3581353,0.027321149,0.37254673,29.019077,0.20073764,0.6137414,7.843425,13.5006275,0.48382607,-9.178713,-0.80931526,0.009382564,0.9296269,1.0869213,0.51873183,4.4190793,0.31220877,5.4329605,1.0258871,29.42345,0.2598639,624.997,0.3126053,1621.57,0.16130851,-183.29541,-0.29785115,1636.0503,0.14433464,1152.8982,0.1478948,-183.88971,-0.28485957,2723.3748,0.10850026,1185.0792,0.24316198,-184.54308,-0.27260527,-15.842501,-0.31168184,26.445444,0.1992398,0.009750221,1.2225447,-0.004603087,-1.2383159,0.043645516,0.24891646,37.186935,0.1224988,0.01654124,456.4938,19.350054,0.66453755,0.49760413,15.236083,-13.0727,22.95042,-0.0022081514,-0.0015324686,0.02576903,1.9261637,0.48543692,0.17999999,0.1626858,1.3924999,1.3642099,-47.147243,o,Ses01F_impro02,Ses01F_impro02_M002
7,31.144289,0.07867842,29.427618,30.008785,33.98822,4.560602,39.7982,41.12835,28.21719,2.479205,0.1431048,0.6097456,0.09346113,0.10407506,0.16972964,0.0762685,2.262669,1.8369116,1.8224739,1.7664299,0.03875516,1.0531263,30.03494,0.20446569,0.5743707,9.924537,15.370217,0.43096817,-9.162132,-0.7420934,0.020422505,0.79269415,1.1081296,0.72043556,7.5111017,0.2721735,4.7279644,1.983055,27.132017,0.20468752,543.4864,0.35576567,1369.4219,0.1513987,-158.22128,-0.49044505,1636.6744,0.12849122,991.9289,0.22609526,-160.46307,-0.44955537,2733.5515,0.08557286,1041.1239,0.33804494,-162.2964,-0.423975,-18.733458,-0.23617671,29.22401,0.18284887,0.021791786,1.2961705,-0.0118145915,-0.63953024,0.07556155,0.7177426,37.409836,0.14785483,2.7126489,2.8239422,22.800867,0.32606632,-4.9147444,-1.9582658,-13.640633,23.305494,-0.0008772697,-0.0032812045,0.028130349,2.0833335,1.2259195,0.17714284,0.26531458,0.53999996,0.7299315,-39.25874,s,Ses01F_impro02,Ses01F_impro02_F004
8,25.593388,0.0724648,24.281618,25.892265,26.73122,2.4496021,91.5833,152.3143,324.40787,447.19574,0.14692642,0.35761273,0.098265246,0.14015995,0.17663142,0.078366175,0.73529756,0.58470577,0.4654573,0.2218757,0.036563795,0.43128833,27.304623,0.3039019,2.860437,2.0871403,18.395882,0.42338172,-5.822836,-1.1750813,0.0252071,2.1375248,1.2249899,0.5008368,4.2196007,0.35779348,5.3610826,1.4918474,28.819096,0.26450878,608.8869,0.30881506,1453.6128,0.106995955,-152.22417,-0.5153366,1663.7844,0.13121825,1237.3405,0.2606631,-155.55145,-0.4672161,2670.4893,0.102023415,1102.4485,0.2526076,-156.7075,-0.4516847,-18.587551,-0.17032398,27.715555,0.13927399,0.0017716805,7.5054355,-0.006013173,-1.5022743,0.04533374,0.18949081,34.030613,0.14928764,7.9826326,0.6241075,20.595871,0.4405892,-1.8511634,-3.5972795,-12.462259,20.767302,-0.002825706,-0.00083945435,0.03371169,2.3696682,2.2292995,0.10642857,0.07431661,0.3207143,0.41535637,-44.25252,o,Ses01F_impro02,Ses01F_impro02_M003
9,32.76393,0.18421291,32.253857,34.259136,37.261337,5.0074806,24.017572,0.0,-193.61295,0.0,0.1531984,0.7701191,0.09285446,0.10328799,0.13823806,0.045383595,2.2136445,2.796836,1.3007108,0.7515051,0.040805966,1.0747366,28.799063,0.18899767,-1.5477352,-3.136507,13.086303,0.40461817,-9.36512,-0.60856146,0.024526114,0.626172,0.93137807,0.50226426,8.2660265,0.5435827,1.5770305,5.2384233,24.564125,0.31777048,754.6118,0.2384797,1286.2461,0.13033281,-175.92094,-0.3519884,1774.1385,0.09113025,981.0323,0.18905477,-176.1159,-0.33927596,2897.8718,0.07096061,996.748,0.21422142,-177.71082,-0.31481203,-16.612484,-0.37520498,29.50883,0.33577392,0.017972233,0.7487432,-0.016579134,-0.82613856,0.1286678,0.24804705,36.414536,0.16781701,-2.9403734,-2.6628962,16.083683,0.6321069,-10.064329,-1.0650568,-12.6489105,22.173494,-0.0014181436,-0.0021461986,0.027439,1.5686275,0.8,0.16499999,0.125,0.70666665,0.52854097,-36.205997,ag,Ses01F_impro02,Ses01F_impro02_F005
