,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,labels,filename,utt_label
0,31.402185,0.06909138,28.709126,31.7906,33.365902,4.6567764,31.945984,6.0559235,27.910242,0.0,0.1833865,0.75951743,0.11047332,0.12280164,0.21875602,0.1082827,1.107305,0.79167384,1.1950308,0.65831137,0.04944138,1.0049031,26.797308,0.1612667,-3.2633064,-2.4314642,16.278168,0.43486232,-10.050482,-0.8549516,0.020985117,0.82351595,1.362021,0.45929703,4.290425,0.37909764,2.4920526,2.8945425,18.489134,0.4477436,579.8253,0.34000418,1518.3752,0.15570758,-171.27419,-0.3854341,1586.0686,0.11536415,1320.8499,0.41428348,-171.48985,-0.37447608,2605.642,0.069858715,1054.4476,0.21639585,-172.44667,-0.36029902,-12.211486,-0.45516175,21.483847,0.29330942,0.0145959165,0.7686513,-0.011092778,-0.79286176,0.08357851,0.70687175,31.327484,0.10268434,-7.0670257,-1.8555654,16.109856,0.8457946,-17.043951,-0.70694286,-12.0895815,21.31894,-0.0018754083,-0.0011909264,0.043624815,1.0600708,1.7985612,0.078,0.029933259,0.38,0.39102426,-40.764606,q,Ses01M_script01_2,Ses01M_script01_2_F000
1,25.753952,0.0780698,24.451984,25.260115,28.132156,3.680172,15.09783,0.52429056,-2.8644636,8.654468,0.23925722,0.7720435,0.11139271,0.13501556,0.37916458,0.26777187,2.1323838,1.8001739,2.1543674,1.6763982,0.07080471,1.0502359,27.374134,0.37851325,0.29936382,25.54255,18.048738,0.75427455,-6.0254445,-1.6685137,0.0156381,0.93968874,0.9933052,0.73296946,5.4279504,0.3405575,3.0431826,1.800852,26.291988,0.27582568,572.8488,0.41989985,1339.3817,0.15813655,-143.76025,-0.6171443,1643.6406,0.15209422,1010.9926,0.34703127,-145.81708,-0.5659496,2691.992,0.11074891,1052.0984,0.33396408,-147.12741,-0.547794,-14.51747,-0.29272017,25.23013,0.21629466,0.029611656,0.5575609,-0.012295138,-1.3271596,0.1461678,0.63925,37.028458,0.2083556,-2.40905,-3.9086657,24.922546,0.8995307,-1.5584108,-9.698758,-11.537973,21.163088,-0.0027750388,0.0008341766,0.03961093,1.7817373,1.1261262,0.256,0.17828067,0.5083333,0.31179142,-33.188816,ans,Ses01M_script01_2,Ses01M_script01_2_M000
2,31.237972,0.050468117,29.598804,31.212822,33.035244,3.4364395,56.64697,30.089075,15.383915,9.72963,0.14121452,0.34326458,0.10535061,0.12193356,0.1711906,0.06583999,0.8137289,0.78427446,0.7016429,0.516522,0.04282463,0.568915,28.90134,0.16367678,0.2765123,19.843197,14.683852,0.5035039,-7.7788796,-0.71140903,0.0272948,0.8814585,1.2692798,0.4899932,5.217623,0.37077254,8.23115,0.83868825,26.419163,0.24000213,553.18115,0.2812222,1431.8055,0.12236217,-177.2673,-0.33611396,1603.5024,0.067506135,1079.1565,0.22808209,-177.52834,-0.32125106,2666.6995,0.06261998,1048.9008,0.38445997,-178.67732,-0.3030351,-16.424288,-0.28884536,26.320675,0.17870954,0.0072638206,2.371583,-0.009178132,-0.9883077,0.06132821,0.52136844,34.55504,0.10218631,0.8693696,8.927908,18.581984,0.7097585,-7.607218,-0.89304566,-14.165768,24.313766,-0.008030679,-0.0026216225,0.0404387,1.9867551,1.5625,0.07285714,0.045265656,0.4775,0.5599944,-43.77159,q,Ses01M_script01_2,Ses01M_script01_2_F001
3,25.478657,0.10953534,21.912317,26.233196,27.990618,6.0783005,47.570255,60.929543,23.156387,5.9098487,0.21480744,0.64676684,0.108683586,0.15916227,0.30156812,0.19288453,2.2112865,1.5745242,2.5588946,2.338746,0.06560156,0.8976687,28.444103,0.38759553,-1.3518827,-4.808818,15.493859,0.45942745,-7.989614,-1.1132175,0.016572315,1.0541275,1.1894853,0.7066691,4.976068,0.43226036,2.4970896,2.7509313,29.679853,0.19261968,660.82166,0.3695738,1409.4843,0.1891166,-154.50032,-0.52296424,1631.25,0.16005354,1173.4,0.25717017,-156.88075,-0.4846371,2708.9514,0.11006964,931.14575,0.24247038,-159.07616,-0.45409396,-14.967711,-0.27310032,27.749443,0.19774576,0.026821932,0.651047,-0.011316988,-1.5145665,0.13648757,0.47888264,41.197033,0.15551606,-0.96346915,-7.920672,11.529084,0.94506854,-8.298005,-1.653995,-10.896975,20.476828,-0.0037024121,0.0022490367,0.043824635,2.3743017,1.4064698,0.16,0.08497058,0.4818182,0.5281669,-35.571297,q,Ses01M_script01_2,Ses01M_script01_2_M001
4,28.384722,0.106664665,24.711388,29.292477,31.199173,6.4877853,62.581814,73.84332,13.273862,9.569108,0.33715442,0.8014747,0.107655846,0.22415574,0.6070668,0.49941096,5.0988507,3.1590717,4.126599,1.8861821,0.13062489,0.8948271,32.16354,0.24546479,-2.0447423,-4.6768255,20.818829,0.65178674,-7.1797833,-1.5548832,0.017466113,0.83160055,1.2991238,0.7244506,6.002854,0.4269263,3.8170676,1.7474954,26.219328,0.32862508,570.5756,0.3961432,1299.0302,0.17066926,-127.286224,-0.7267657,1661.9277,0.15820739,962.9121,0.2760047,-130.29536,-0.6588504,2674.1355,0.11270903,950.15027,0.2825808,-131.54468,-0.6406688,-15.329899,-0.4078425,23.400503,0.30406773,0.025519907,0.8060445,-0.015926389,-1.0148721,0.23104575,0.42060563,37.29293,0.20621336,-2.1788628,-5.52285,28.491146,0.6109858,-7.3111415,-2.2908425,-13.423114,24.048523,-0.0025846134,-0.001246471,0.0683596,2.4866786,1.6129032,0.23222221,0.16026212,0.36555555,0.4389409,-29.318666,s,Ses01M_script01_2,Ses01M_script01_2_M002
5,30.854065,0.043636948,30.190996,30.84572,32.04097,1.8499737,12.407494,0.0,-35.17503,34.11377,0.16886903,0.45560902,0.11013274,0.14915398,0.20072532,0.09059258,0.9883541,0.5285062,0.7319441,0.55506444,0.044498585,0.54444796,28.661785,0.16147475,-4.851466,-1.6365511,14.563431,0.40613657,-5.8603783,-1.1620796,0.018683687,0.9562514,1.2235545,0.7069806,5.3047643,0.4040237,7.9388466,1.5511554,23.120226,0.35961622,618.60205,0.29908186,1378.5844,0.08547089,-180.53906,-0.3130852,1717.1824,0.10175587,988.7946,0.13533852,-180.39716,-0.30405268,2791.4688,0.062214583,1009.678,0.5114143,-181.13795,-0.29084715,-15.587759,-0.38163924,24.652578,0.15372883,0.019672247,0.69036955,-0.0066781496,-1.6473728,0.07813311,0.34042442,28.803305,0.18133163,3.784362,4.0319777,18.473639,0.59371173,-5.7167478,-2.284624,-10.818679,20.937336,0.004897215,0.00044959548,0.04077794,2.5925925,1.1320755,0.089999996,0.0725718,0.76666665,0.3591038,-43.041973,c,Ses01M_script01_2,Ses01M_script01_2_F002
6,29.901104,0.10259043,27.51292,29.768951,33.27835,5.7654305,31.635334,32.189922,19.721136,0.89533836,0.38567027,0.81974274,0.11339465,0.24049003,0.696874,0.5834794,5.658907,3.0852714,4.2152524,2.366749,0.16099483,0.9724818,29.921356,0.22899798,-1.9239821,-4.308894,18.803331,0.64286155,-3.996443,-1.8706859,0.017375994,1.0469041,1.1348153,0.49672064,5.702949,0.56383073,7.7556973,1.4332893,22.603779,0.27501667,523.6754,0.40432575,1299.8619,0.11518864,-128.88846,-0.703573,1575.526,0.13841662,936.62537,0.20167823,-130.5927,-0.65463847,2538.8057,0.08383598,898.78876,0.2798183,-131.84265,-0.63742715,-13.251707,-0.3488541,21.009632,0.19512703,0.029115468,0.5919894,-0.0075403946,-1.110981,0.32238483,0.39315057,32.006992,0.21181253,-2.2606785,-4.5657687,25.55994,0.57920825,-0.32652,-22.938532,-12.863301,22.720783,-0.0021993755,-0.0019879453,0.06512304,3.2128513,2.0491803,0.17799999,0.1468877,0.24,0.28041634,-27.450775,q,Ses01M_script01_2,Ses01M_script01_2_M003
7,29.894707,0.019114437,29.429132,29.785534,30.382965,0.9538326,58.737694,0.0,0.016325474,10.0949135,0.20705292,0.65400505,0.11292537,0.14500755,0.3011853,0.18825993,2.4482749,1.5434945,1.4578122,0.9599149,0.05713141,0.78806347,27.16131,0.26533663,-5.7020936,-1.9603788,10.3489065,0.6683272,-11.339669,-0.58172524,0.017414283,0.65256286,1.4148227,0.4960577,3.2594092,0.27399454,1.1899991,5.4685783,9.800065,0.43706468,512.6295,0.20431769,1366.4463,0.09944702,-180.96008,-0.3172296,1578.8829,0.041724853,1000.82477,0.14732052,-181.11198,-0.31491905,2647.8481,0.044685863,984.38885,0.33159998,-182.10468,-0.29701993,-9.049702,-0.3015237,20.185688,0.08014013,0.027689401,0.46364102,-0.023031091,-0.43871877,0.14858674,0.27258652,31.59368,0.09504031,-19.78592,-0.45596468,4.167362,1.792091,-21.44466,-0.30997387,-10.690448,20.522484,0.0007264651,-0.0013695261,0.04806588,2.2140222,1.1278197,0.07666666,0.012472191,0.59,0.5109795,-40.329384,ans,Ses01M_script01_2,Ses01M_script01_2_F003
8,24.735327,0.121742025,22.88966,24.576347,26.770039,3.8803787,480.77618,459.25433,-41.474453,63.551395,0.19437952,0.42973396,0.11375695,0.15890092,0.28142822,0.16767126,1.407315,0.868527,1.5886649,0.77661884,0.04765113,0.58656377,21.684708,0.5258398,3.7817478,2.2819235,12.571621,0.44634044,-12.302546,-0.51568186,0.021941898,0.5613418,1.1156509,0.5309328,3.5244288,0.38778308,6.363625,0.9639487,32.621002,0.14680766,625.16406,0.27211088,1483.1935,0.14545357,-175.23491,-0.35557783,1624.7046,0.1718963,1331.8807,0.29046905,-176.79346,-0.3261277,2685.6072,0.09783796,1079.0182,0.2129444,-177.85922,-0.3091718,-17.360168,-0.22865783,28.395067,0.20729873,0.026526993,0.64799553,-0.025180047,-0.40441802,0.098219775,0.18530475,35.19086,0.17286661,9.28545,0.5913456,7.359212,0.98682463,-21.10863,-0.34752706,-9.915214,18.641432,0.0007654043,-0.0010010733,0.040553,3.5856574,1.6260163,0.0725,0.059319053,0.41599998,0.34360442,-41.11667,b,Ses01M_script01_2,Ses01M_script01_2_M004
9,38.355076,0.14049165,34.20049,36.688396,46.70267,12.502182,163.0227,209.67943,77.636635,65.00511,0.49467278,0.87646,0.1083684,0.35261178,0.8349023,0.7265339,4.8427496,1.8111931,4.3633227,2.615516,0.2423022,1.2249979,27.13265,0.28257495,-10.367014,-1.3339198,10.355881,1.1446412,-17.476763,-0.9117125,0.024604376,1.0456002,1.2664186,0.43883544,5.5797358,0.527894,6.3453097,1.9269408,20.617851,0.44491524,740.39545,0.3018689,1353.0552,0.16454108,-153.5725,-0.5401873,1731.7208,0.1671559,1275.8815,0.37999222,-146.73117,-0.5691829,2737.7358,0.105793625,948.32434,0.23613185,-148.6091,-0.5421557,-7.4831014,-1.0239908,20.99535,0.34291738,0.04558669,0.49291262,-0.011710355,-1.0415301,0.37634856,0.61778873,28.334747,0.30890113,-14.6308565,-0.99984294,5.2357464,2.370952,-25.020899,-0.5805582,-8.911079,21.14982,0.015093029,-0.0024318525,0.19301654,1.7094017,1.4450867,0.188,0.15509996,0.40166667,0.34729508,-26.591537,ans,Ses01M_script01_2,Ses01M_script01_2_F004
