,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,labels,filename,utt_label
0,25.931984,0.041854553,24.584656,26.297989,26.923042,2.3383865,27.320015,3.544906,8.498922,0.0,0.16601242,0.33690342,0.11500075,0.15067926,0.21568342,0.10068267,1.357994,0.65055645,0.6655947,0.45930624,0.037851777,0.46705154,24.351164,0.26790306,-4.066903,-1.8320044,16.316807,0.3314474,-7.5862145,-0.71155137,0.010641758,0.68506086,1.4805524,0.4003235,2.81894,0.5036572,-2.7054977,-1.3396826,16.254759,0.4425483,455.95297,0.3328554,1269.8068,0.11265412,-173.02657,-0.3871491,1451.5515,0.099417165,977.53076,0.13135988,-173.47742,-0.37432933,2462.619,0.079168364,930.3478,0.19121093,-174.62085,-0.35645387,-12.434486,-0.24221112,22.023817,0.21499641,0.020246858,0.656068,-0.0046218657,-1.3583388,0.06873712,0.23472853,35.671745,0.069382444,-7.4851108,-0.8578443,15.999414,0.399138,-4.9278684,-0.7069299,-9.487697,17.429245,-0.0020623396,0.0029416068,0.032775845,3.5897436,0.7792208,0.17666666,0.18624954,0.8125,0.8316963,-44.977222,q,Ses01F_impro04,Ses01F_impro04_M000
1,34.33052,0.1334511,33.094364,34.417522,35.822483,2.728119,8.264589,5.3173246,47.232235,25.209614,0.3923041,0.81951255,0.11535864,0.25965333,0.7118933,0.59653467,5.7788258,3.90891,4.270708,3.4356925,0.13830703,1.4779178,30.738684,0.29214674,-6.913544,-1.5898428,9.134206,1.3326625,-15.339111,-0.96382535,0.013906613,1.9772596,0.9891564,0.7524276,8.358416,0.39681086,3.2641952,2.040337,24.62613,0.35797292,676.9473,0.26157677,1443.3514,0.19335268,-124.98938,-0.7489711,1655.9642,0.12422914,1051.4136,0.2602871,-124.04978,-0.73032635,2787.92,0.09201683,995.3138,0.35366377,-129.49562,-0.6484353,-9.454977,-0.7299197,24.263205,0.27028912,0.03916779,0.56105286,-0.012397182,-1.1384913,0.2299445,1.172244,37.1237,0.18379062,-12.845104,-0.887245,3.5638099,4.2154374,-22.948355,-0.70622975,-11.141251,21.458061,0.004886006,-0.0022027767,0.07783296,2.5114155,1.8475751,0.20875,0.22385472,0.27666664,0.2728451,-28.387127,q,Ses01F_impro04,Ses01F_impro04_F000
2,31.908493,0.15606411,25.149668,34.736988,36.881214,11.731546,8.679728,5.057017,56.675632,0.0,0.27086705,0.69042367,0.11873367,0.21213034,0.39954305,0.28080937,4.291964,2.0301466,2.6355681,2.7563276,0.072348215,0.7027874,27.608742,0.34775662,-2.2305484,-3.505403,18.838257,0.3991698,-9.929803,-0.74096966,0.020200016,1.8819684,0.9744645,0.5736668,7.2814713,0.5618592,4.5829806,1.5666652,23.291023,0.34089416,609.83813,0.24718665,1354.927,0.14892936,-126.674416,-0.7237664,1674.5171,0.09231901,932.8071,0.29292178,-128.82722,-0.68035424,2752.137,0.06596059,888.18805,0.23287468,-132.38649,-0.6284181,-13.978722,-0.393098,21.64704,0.30540156,0.025990596,0.6429813,-0.016161982,-0.6396216,0.114767626,0.45805877,35.18234,0.15499471,-6.919256,-1.4326161,20.868938,0.38307396,-11.511804,-0.8779737,-11.658261,19.863543,-0.0056162514,-0.0019476805,0.048671555,3.6144578,1.863354,0.19999999,0.123288274,0.31666666,0.39135092,-34.40981,ag,Ses01F_impro04,Ses01F_impro04_M001
3,31.468086,0.10929895,28.633118,32.28362,34.897224,6.2641068,36.396008,63.271084,26.215675,8.33993,0.29199997,0.83428067,0.12518467,0.20488383,0.414812,0.2896273,4.1039176,3.042431,3.051325,2.1473591,0.1019087,0.89142996,29.363003,0.30923545,-3.9271274,-3.0407395,11.199431,0.7496881,-11.392512,-0.982751,0.022330796,0.98247236,1.3528224,0.49202648,4.706793,0.8062049,0.41776946,14.542812,21.77857,0.37993136,579.0127,0.34463423,1422.6859,0.11724534,-158.66069,-0.49406254,1558.2208,0.11698294,1138.9159,0.27443653,-158.37819,-0.48054358,2615.7874,0.09809829,1055.5199,0.25179505,-161.05127,-0.44291428,-10.089718,-0.63965225,23.945063,0.31900057,0.039277077,0.41829,-0.011804762,-0.9590439,0.21490736,0.4773585,36.274956,0.16992342,-12.892936,-1.1973352,7.6623826,1.1339841,-13.740532,-0.81085557,-11.762191,21.472488,0.009260617,-0.0065095336,0.06988454,3.6446471,1.6129034,0.12857142,0.09448031,0.545,0.35924688,-33.35799,o,Ses01F_impro04,Ses01F_impro04_F001
4,24.804836,0.06224645,23.423943,24.009207,26.170456,2.7465134,9.285849,4.5071177,33.39074,0.1332264,0.13363451,0.27822885,0.10002388,0.12420938,0.16854402,0.06852014,0.4583726,0.23006904,0.43690413,0.29276446,0.038484216,0.4716167,30.049147,0.15383433,1.3955282,3.7894368,15.85242,0.39223436,-7.2691507,-0.73014486,0.020933226,0.7925812,1.0797555,0.39638194,3.7371252,0.24712536,3.560788,2.7158632,28.990173,0.225451,508.29514,0.27426222,1407.9922,0.08171841,-171.12349,-0.3925488,1523.8422,0.11841206,1172.5751,0.15333144,-173.29088,-0.35939577,2610.1416,0.06941879,1039.9196,0.18872318,-174.7592,-0.33738807,-17.470516,-0.1325188,30.414167,0.08391326,0.008924649,1.0915775,-0.0047449325,-1.7343056,0.042564962,0.18350017,35.809685,0.06329814,5.4491487,0.62920636,16.07795,0.28863513,-4.3109183,-1.2215724,-14.397198,24.058638,-0.005274019,-0.0008007958,0.03824445,2.1538463,1.2500001,0.1125,0.05629165,0.532,0.39665604,-44.930744,dag,Ses01F_impro04,Ses01F_impro04_M002
5,30.607973,0.13215007,27.579792,28.678694,35.877876,8.298084,101.22252,105.847115,23.976328,11.156527,0.30948725,0.80892533,0.10371076,0.21778071,0.4734572,0.36974642,4.591649,3.074189,3.6651592,2.2856438,0.10344273,1.0914209,31.18532,0.28347346,-6.0566416,-1.8970953,13.746711,0.7449197,-8.331637,-1.2509408,0.020641612,1.6581653,1.0430853,0.66873896,5.996646,0.5280131,1.0670778,6.7015705,22.18759,0.40426415,586.78094,0.32614064,1444.2056,0.13717376,-128.42198,-0.72031933,1631.0588,0.113662146,1114.7444,0.28520492,-129.71439,-0.67328054,2667.9524,0.1092663,1138.6963,0.3503217,-132.16026,-0.6382646,-12.65705,-0.49928692,22.253008,0.386237,0.03978626,0.4659468,-0.017719116,-0.77092874,0.17608,0.7475715,37.69967,0.16683134,-9.033643,-1.4109529,13.130789,1.0210932,-11.036985,-1.1126978,-10.943782,19.900415,0.003202828,-0.0018827702,0.059021775,2.6872964,1.7988553,0.20363635,0.17864503,0.3173913,0.48318884,-32.119534,o,Ses01F_impro04,Ses01F_impro04_F002
6,27.571648,0.05676859,26.095924,27.729834,28.877485,2.781561,43.98215,37.00414,24.340216,6.5188475,0.27300414,0.606192,0.11880034,0.21761967,0.42011237,0.30131203,3.5375504,1.8657628,1.409552,1.1178967,0.08080934,0.7427786,32.011097,0.3296508,-0.53384227,-19.65781,13.223205,0.639889,-9.654592,-1.1461865,0.030184405,1.87014,1.0322906,0.49292177,4.395976,0.4959573,-0.7589911,-6.822064,20.722176,0.45595765,539.1586,0.33049816,1433.2651,0.12863325,-126.109764,-0.7286684,1587.8925,0.12951246,1122.6571,0.21191671,-128.58319,-0.6715747,2605.2363,0.119383015,1078.7982,0.4143714,-130.46379,-0.64667,-13.196519,-0.51951677,22.145687,0.4336885,0.03368412,0.6175513,-0.020985002,-0.6993756,0.131518,0.5275486,37.56043,0.1463079,-6.2143292,-1.7506989,10.045318,0.9695059,-12.526421,-1.0813615,-13.60089,22.805428,0.007702766,-0.0071871844,0.050204247,2.793296,3.468208,0.10166667,0.08008675,0.202,0.12859239,-36.02316,b,Ses01F_impro04,Ses01F_impro04_M003
7,23.943693,0.1395495,21.422703,22.88615,26.335155,4.9124527,264.82736,104.235535,103.703735,112.19699,0.15856984,0.3682951,0.11004801,0.14194086,0.20398746,0.09393945,0.9361162,0.7706886,0.52404714,0.38519615,0.035669394,0.41472363,28.648308,0.21215786,-4.6864486,-1.6798503,13.424986,0.5182791,-8.190252,-0.8211257,0.07140345,2.234827,1.2072864,0.35865137,2.6198878,0.4775005,10.489895,0.80547357,23.279526,0.37598872,504.0868,0.368562,1392.2954,0.11122076,-169.03525,-0.41341218,1510.207,0.12961663,1157.2787,0.25209516,-168.45305,-0.40856984,2504.2751,0.083945975,1080.0564,0.18335526,-169.40906,-0.3948333,-12.526589,-0.34603825,22.819551,0.2607682,0.011692042,0.8444042,-0.008283229,-1.027081,0.049389604,0.36170864,34.19616,0.13501047,-5.3351464,-1.6284105,13.939712,0.5997235,-5.618259,-1.2429997,-10.540968,18.987452,0.0036294628,0.00081554975,0.033163834,2.37581,1.3100437,0.12,0.090369605,0.5328571,0.3503759,-45.09817,s,Ses01F_impro04,Ses01F_impro04_M004
8,31.312994,0.082108006,28.56218,31.934166,32.574383,4.012203,24.5826,5.3932905,9.768221,26.477386,0.17494665,0.75627756,0.093249865,0.09849109,0.28038463,0.18713477,3.3611686,1.9657394,3.5772743,1.8315674,0.054299764,1.0636686,30.967354,0.22251403,-3.0080912,-2.0689328,12.612618,0.7608366,-10.118642,-0.59357494,0.0293845,0.9326812,1.3320143,0.43636107,5.562611,0.54561794,-0.17479646,-23.296803,25.008448,0.2661946,563.1872,0.29586515,1386.8456,0.10078746,-159.38911,-0.48634273,1617.9344,0.12066334,1184.799,0.5010593,-161.43036,-0.44950157,2655.669,0.0941192,1204.7843,0.24951708,-163.3611,-0.42188337,-15.997876,-0.31757355,27.511509,0.22626333,0.026034331,0.7293705,-0.021113029,-0.61040866,0.13628298,0.40687305,39.22448,0.20374712,-0.87115043,-11.553524,12.054779,1.3163997,-9.354472,-1.0483387,-12.005113,20.869164,-0.0037126685,-1.5811285e-05,0.032318182,2.1582735,1.098901,0.19,0.050990194,0.6933333,0.48002312,-37.796425,q,Ses01F_impro04,Ses01F_impro04_F003
9,24.5683,0.034909483,23.868462,24.401897,25.465559,1.5970974,50.725605,63.741817,6.892999,10.246705,0.13648775,0.30994672,0.10026987,0.12319603,0.16602577,0.0657559,0.49679765,0.21550833,0.5177135,0.27762324,0.032941673,0.38944918,32.659958,0.15719335,-0.11507105,-56.79003,16.17151,0.4903378,-6.485502,-0.8752757,0.016653651,0.7195684,1.1811419,0.33776334,4.0506296,0.2811569,4.5107703,1.7856745,26.795925,0.24261548,610.6967,0.35692668,1412.0385,0.1316875,-130.86371,-0.67379415,1648.4346,0.15591471,1058.213,0.17760698,-133.97514,-0.62461644,2714.2517,0.11000907,1108.2537,0.2764359,-136.36931,-0.5916788,-17.414368,-0.20158492,26.16052,0.15088364,0.0014165881,10.287014,-0.0102232825,-1.0018399,0.041754976,0.24384962,36.695324,0.12563173,2.7211246,3.0873637,19.70019,0.5312199,-3.9958332,-1.4451025,-13.159481,22.143847,0.0040565254,0.0014579153,0.028125256,2.102102,2.1341465,0.16428572,0.13584204,0.28142855,0.24198161,-44.43681,ans,Ses01F_impro04,Ses01F_impro04_M005
