,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,labels,filename,utt_label
0,33.61219,0.08238902,30.805332,31.7515,36.626053,5.8207207,0.0,0.0,-0.32176524,0.0,0.14839312,0.36787805,0.11185675,0.13073172,0.16795908,0.056102328,1.1665109,0.6983976,0.77167416,0.6111086,0.04567121,0.7595487,25.48369,0.23088299,0.90658677,5.7053638,14.462835,0.36709782,-6.4790173,-0.8345471,0.027224071,0.36949748,1.611711,0.54328054,4.8343506,0.25153336,9.129961,1.3099622,28.259052,0.20615004,549.09894,0.37280074,1369.1426,0.08164973,-190.36632,-0.21379775,1626.5304,0.16394114,1079.1252,0.25193843,-189.26817,-0.21902288,2674.6738,0.104969054,1037.5249,0.16535926,-189.73149,-0.20904918,-15.746306,-0.25012872,25.893435,0.13586505,0.017491667,1.3960912,-0.012116939,-0.8015869,0.082529575,0.35756373,30.124687,0.2447035,4.444703,2.0357068,15.5876045,0.6927817,-13.388735,-0.42942774,-13.179414,23.431208,-0.011942498,0.00073865865,0.04351677,2.5568182,0.86455333,0.06666666,0.024944384,0.79999995,0.6958088,-44.150562,q,Ses01M_script01_1,Ses01M_script01_1_F000
1,24.806171,0.09325076,22.470766,24.080505,27.749222,5.2784557,19.386156,12.685296,124.546974,0.0,0.16400987,0.61760706,0.111406416,0.11953149,0.1783464,0.06693998,1.1196378,0.9422578,0.97725594,0.8721688,0.044668432,0.9997578,24.20742,0.29226345,1.1967486,4.244203,13.746547,0.5353442,-11.015685,-0.4893044,0.06240396,1.4111537,1.0138273,0.3950561,1.6717906,1.0302653,9.554079,0.8791395,28.134401,0.14347962,444.9799,0.19010802,1326.104,0.099626,-186.3878,-0.26671466,1372.8494,0.090838455,1113.5094,0.11125538,-186.86223,-0.2576062,2520.3035,0.051193006,972.1124,0.16511765,-188.01141,-0.23514976,-11.701421,-0.16780414,27.99287,0.11860247,0.01474373,0.9778535,-0.020738658,-0.3513171,0.17125943,0.38032293,36.689747,0.12624258,-1.1072938,-4.117342,-5.049782,-1.7733731,-21.146225,-0.14762709,-11.919106,21.335106,-0.0057123103,0.000527107,0.03514619,1.2084593,0.61349696,0.11,0.03,0.9966666,0.714625,-41.298435,ans,Ses01M_script01_1,Ses01M_script01_1_M000
2,39.187233,0.01363546,38.57767,39.387825,39.68219,1.1045189,0.1425705,0.0,0.0,0.0,0.15902184,0.5918047,0.11265969,0.12051024,0.156196,0.043536305,0.9444866,0.78029907,1.1293318,1.047234,0.04133115,0.8498714,25.11272,0.1601063,-3.2202933,-2.1288226,15.211642,0.26404214,-7.649125,-0.67158276,0.011314878,0.12978865,1.1961732,0.19400254,7.7450757,0.10691062,13.014568,0.25664705,28.377403,0.18523964,721.74286,0.36822543,1450.4868,0.07526319,-195.86357,-0.14739724,1710.9103,0.10494666,1360.532,0.18068346,-192.45068,-0.19199544,2684.1543,0.10398381,1073.1512,0.22094028,-192.85379,-0.18174084,-12.475939,-0.3303938,25.658552,0.1370283,0.019886307,0.6545354,-0.009853192,-0.9354338,0.09478519,0.37436813,30.269674,0.138521,-4.46851,-2.315278,9.006833,0.8292876,-20.589184,-0.2895738,-10.968327,20.432468,-0.0055046235,0.00047156215,0.03913992,1.8181818,0.46511632,0.089999996,0.0,1.015,0.125,-43.82364,q,Ses01M_script01_1,Ses01M_script01_1_F001
3,25.278831,0.038732447,24.53587,25.302214,26.010437,1.4745674,27.848862,35.192085,16.421158,9.909805,0.19670317,0.57887447,0.11399606,0.14124382,0.26950452,0.15550846,0.79486495,0.38724446,1.5948758,0.8093809,0.053781547,0.6201109,28.547213,0.34012187,0.58989567,12.430266,14.932872,0.5909389,-7.0145273,-1.1824651,0.01663545,0.772858,1.0196579,0.6701584,4.948166,0.28351992,7.777921,0.835006,31.227186,0.24349794,564.79895,0.3585463,1449.4205,0.14680633,-144.3756,-0.5970969,1566.3811,0.1458427,1132.5797,0.16321298,-146.65926,-0.5551771,2655.2466,0.09756019,1018.2423,0.2040786,-149.30591,-0.51761925,-16.56862,-0.3485503,29.175108,0.23245564,0.007894047,2.544933,-0.011004716,-1.1755233,0.092914864,0.32037622,38.511833,0.20355733,2.8612921,3.5508337,14.748845,0.85794497,-5.679409,-2.237115,-11.357478,21.189161,-0.007971763,0.0018704752,0.038076922,1.8181819,1.2307693,0.2325,0.1047318,0.44599998,0.4058374,-38.10483,ans,Ses01M_script01_1,Ses01M_script01_1_M001
4,39.91244,0.092455104,35.21729,40.891384,42.314217,7.0969276,31.307283,18.41674,21.439552,20.746048,0.21481934,0.6427514,0.11086363,0.17049247,0.3015277,0.19066408,1.4773567,1.1840537,1.4422504,1.255483,0.06371766,0.76662654,29.01264,0.18793777,-4.7771363,-2.3672228,13.043057,0.6173033,-7.2277246,-0.9846022,0.019410376,0.7893404,1.4389443,0.38594046,7.556495,0.30619663,8.777443,0.7895373,18.989893,0.5416753,794.42084,0.3280602,1410.6892,0.12252896,-165.91751,-0.41779712,1755.1763,0.12076439,1135.8146,0.17582735,-158.93935,-0.46595263,2840.6482,0.09530159,1040.6725,0.3068063,-161.05692,-0.4358394,-10.336633,-0.75082505,21.359459,0.38956478,0.012174038,1.3586248,-0.0043030796,-2.645369,0.10522832,0.43003798,30.612196,0.21931504,-10.030786,-1.489361,11.192091,1.1151507,-11.466666,-0.8484925,-11.973503,23.188019,-0.0015128743,-0.0017076636,0.052192573,1.5151515,1.9693656,0.10555555,0.093584314,0.343,0.31937593,-38.750546,q,Ses01M_script01_1,Ses01M_script01_1_F002
5,26.351542,0.0635353,25.359646,26.125683,27.295784,1.9361382,23.430761,14.400896,17.451115,18.571371,0.25707093,0.6184393,0.109801486,0.23022725,0.38102567,0.2712242,2.6838453,1.3771393,2.6393898,1.3226262,0.07575808,0.7279696,34.611847,0.25734523,-1.5278004,-5.7630596,14.698693,0.5988362,-5.195811,-1.5405546,0.017573206,1.4245814,1.1010576,0.5731946,5.4699683,0.31468394,4.035803,1.7928084,27.714434,0.2897481,526.3349,0.34910595,1386.9102,0.14200215,-98.771614,-0.96044356,1520.5741,0.14816102,1092.2811,0.2293898,-103.10854,-0.8694537,2620.9797,0.09909727,1025.1978,0.35692146,-108.65562,-0.7772782,-15.471279,-0.34454834,28.165562,0.2014448,0.014838785,1.1290667,-0.009721456,-1.2322681,0.10634496,0.4908669,40.759007,0.13936399,-1.8063171,-5.752732,13.092725,0.79206216,-3.4623163,-2.6297429,-12.363172,23.081245,-0.0072021917,0.0005141773,0.04226404,2.9411764,1.6474465,0.312,0.19883661,0.2490909,0.41030928,-34.643986,ans,Ses01M_script01_1,Ses01M_script01_1_M002
6,38.013172,0.18112013,31.682028,33.48613,44.8953,13.213274,29.26844,18.386871,135.2382,0.0,0.14972758,0.44020817,0.10853855,0.11829706,0.18340108,0.074862525,0.8660222,0.62959856,0.54292035,0.3506357,0.041849747,0.7802486,27.30067,0.2969179,-0.71790177,-6.7694817,13.506504,0.5134126,-7.8115697,-1.0153697,0.027224831,0.58616185,1.6038722,0.5077675,6.629104,0.29478294,0.5882138,8.330596,28.940937,0.3252416,735.05206,0.20654073,1352.1049,0.1423124,-193.36177,-0.18071216,1783.1235,0.1264613,1102.4061,0.18956378,-191.09477,-0.19005424,2945.138,0.073499404,962.75134,0.20255312,-191.59314,-0.18035492,-17.103228,-0.25478968,32.15949,0.1412868,0.01798871,1.5373225,-0.012981074,-1.3096877,0.088377476,0.5338726,35.69744,0.19507544,3.4621024,1.2101157,5.722362,1.6468555,-17.486721,-0.6527981,-12.079486,22.286345,-0.0024249807,-0.00061594864,0.0393311,2.077922,1.0526316,0.044999998,0.022912879,0.706,0.38129252,-43.550186,q,Ses01M_script01_1,Ses01M_script01_1_F003
7,23.373354,0.058351345,22.481907,23.209599,24.277193,1.7952862,29.300447,21.176506,9.880932,5.3101125,0.21234527,0.6769237,0.115597956,0.1471309,0.2831869,0.16758895,2.8590195,1.8265312,2.1664467,1.382446,0.054634847,0.8031338,27.6852,0.3687772,-2.4475083,-2.943585,15.990029,0.61133426,-8.749605,-0.64711535,0.011707033,0.7822227,1.1127377,0.702351,4.2405167,0.4493277,11.810357,0.55491173,27.948963,0.25574273,510.47156,0.28926045,1393.2289,0.2421291,-151.53752,-0.5481047,1519.1544,0.1365226,1117.0956,0.19543035,-153.84718,-0.5137571,2537.465,0.09078448,1137.6554,0.317487,-156.20668,-0.48004022,-14.574848,-0.3613564,26.36029,0.18193766,0.007941014,1.8868618,-0.015831355,-0.6139849,0.09689777,0.4867863,38.79139,0.14731339,-4.377195,-2.7319844,14.114815,1.1198754,-8.800612,-0.7613318,-10.697231,20.390423,-0.0046738884,0.0004989627,0.04087383,1.7377567,1.2738854,0.1875,0.116270155,0.51222223,0.6940185,-37.44635,ans,Ses01M_script01_1,Ses01M_script01_1_M003
8,33.00233,0.050731376,30.977142,33.37357,34.922424,3.945282,33.100864,0.0,-3.5312653,0.0,0.13217793,0.25572965,0.11093913,0.11662259,0.14909428,0.038155153,0.497185,0.32580853,0.5708715,0.34146866,0.037108127,0.42046392,29.584818,0.1353586,-1.7243029,-2.014756,15.03864,0.30952471,-6.5748844,-0.61205447,0.032966696,0.70254016,1.7423139,0.40883386,5.000092,0.45637643,6.3402796,0.67663956,24.562338,0.24773592,609.3543,0.45602888,1487.6652,0.115565374,-187.51546,-0.24385372,1588.696,0.16847092,1167.5077,0.13873893,-187.61658,-0.2316662,2750.649,0.10470704,1041.0801,0.17039394,-188.35277,-0.21752152,-15.878321,-0.20696703,30.705845,0.087343074,0.006479464,3.1901526,-0.0023560186,-2.893226,0.071174204,0.37881923,37.708473,0.12588653,0.24516252,18.20274,11.35901,0.56845397,-7.050862,-0.47544926,-13.133717,24.085213,-0.007047027,0.0005207019,0.034822468,2.5531917,1.3043479,0.046666663,0.012472191,0.5225,0.4238145,-45.66676,q,Ses01M_script01_1,Ses01M_script01_1_F004
9,22.00108,0.020784376,21.561096,21.91635,22.490597,0.9295006,43.860184,63.972206,12.526234,7.2090893,0.15975322,0.46813676,0.113411576,0.12397532,0.20326112,0.08984955,0.79637426,0.5974296,0.89432615,0.5448673,0.04185045,0.5463473,27.949049,0.29779133,-1.2041516,-5.4506087,15.320263,0.41066474,-7.7545004,-0.75029165,0.014300239,0.5398043,1.2306272,0.40682438,2.8642688,0.48275435,6.6676183,0.51765954,25.928017,0.2921171,499.40567,0.29121384,1375.942,0.1483631,-174.29417,-0.37666416,1495.6863,0.13992783,1193.7878,0.26053178,-174.66809,-0.36211312,2475.2346,0.096687004,1137.3241,0.3665578,-175.81314,-0.34415203,-13.17067,-0.34632546,23.903477,0.30784643,0.0146247875,1.0750766,-0.011340337,-0.75775874,0.080548085,0.23678397,39.4776,0.07913484,-4.5908566,-2.1855881,14.2878895,0.80411506,-9.648283,-0.8734042,-12.002988,22.032999,-0.009168572,0.0007078024,0.03586075,1.4112903,1.01833,0.126,0.052,0.695,0.59219223,-42.975323,ans,Ses01M_script01_1,Ses01M_script01_1_M004
