,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,labels,filename,utt_label
0,35.358772,0.13363352,30.839287,38.301434,40.027378,9.188091,174.20065,134.18881,27.910496,18.456055,0.44038278,0.80612904,0.17679177,0.28313902,0.72484875,0.54805696,2.4886143,1.3180286,2.235555,0.54213804,0.14925015,0.9865405,28.855175,0.24915342,-10.24366,-1.1899077,15.496137,0.6741714,-5.8119183,-1.5223064,0.019289607,0.8226867,0.9752454,0.52512586,5.721537,0.4401182,0.100363724,46.39441,17.910187,0.22013023,801.71387,0.22824238,1384.2767,0.16074307,-138.1503,-0.6040056,1717.7515,0.061861876,1135.7181,0.25714877,-138.77455,-0.58279926,2748.1807,0.0810161,859.56757,0.30825192,-142.17435,-0.53396225,-6.3000517,-1.2234678,21.086508,0.16687372,0.026697706,0.8921331,-0.005325316,-1.7478924,0.19799973,0.6397164,32.552174,0.15234411,-16.133804,-0.86550754,10.660033,1.4221019,-7.8853164,-1.2792599,-9.782704,18.213114,0.014402561,-0.0051510287,0.13830298,2.0408163,4.3010755,0.067499995,0.0481534,0.11399999,0.046303343,-29.92018,g,Ses01F_impro05,Ses01F_impro05_F000
1,35.29299,0.12098946,31.630676,35.01397,39.938988,8.308311,174.20065,134.18881,54.2742,30.442558,0.37000063,0.81592864,0.15550113,0.27018258,0.45581362,0.3003125,2.2696762,1.3084254,1.7828193,0.83638054,0.11102031,1.1487272,23.437393,0.4222612,-11.092237,-0.93885183,12.680968,0.73736215,-6.227356,-1.2568212,0.020887777,0.72077703,1.0047681,0.47964457,5.4966364,0.42837998,-1.3328888,-3.8937132,17.494984,0.21198983,739.4497,0.2929434,1367.4813,0.15109591,-155.93323,-0.48812804,1659.4204,0.09894592,1123.0488,0.24068165,-154.02954,-0.4885944,2679.734,0.093114845,867.86163,0.2778334,-156.68245,-0.45077607,-6.2013783,-1.1238245,20.179594,0.19989602,0.025728323,0.8440047,-0.004182471,-2.1989107,0.17846312,0.681948,29.860945,0.24779806,-14.392706,-0.9147498,9.840228,1.4109269,-9.442669,-1.0312155,-5.86491,14.845583,0.008841462,0.003757027,0.09384411,1.9108281,3.2894738,0.066,0.043174062,0.17999999,0.16360521,-31.836058,g,Ses01F_impro05,Ses01F_impro05_M000
2,36.3091,0.1335716,31.674807,36.141434,40.60613,8.931322,35.003822,32.893105,35.848568,15.23779,0.64069486,0.61665255,0.27889553,0.5647888,0.95422864,0.67533314,8.879599,3.8757408,6.309202,2.5257254,0.28429535,0.8162941,29.979055,0.23012222,-11.915531,-1.4721181,10.548399,1.2425549,-13.052051,-1.0304044,0.0205414,1.1569655,1.2096195,0.610337,6.220024,0.58136034,5.5567875,1.4942819,18.768341,0.45143676,679.6282,0.32219848,1398.5236,0.12895226,-78.2374,-1.1191832,1710.8862,0.11895313,1144.6221,0.27176747,-73.30265,-1.1103104,2723.7888,0.10552427,1159.2617,0.3777775,-78.59812,-0.9926519,-8.857736,-0.82862216,18.630795,0.42982513,0.041105174,0.41735473,-0.011423995,-1.2115331,0.33071294,0.634306,31.20744,0.20957632,-15.333581,-1.1755376,10.125901,1.3340023,-16.351627,-0.7579647,-10.518275,21.125597,0.020120626,-0.0056988313,0.20919546,4.2328043,3.2608697,0.19999999,0.2617887,0.08333333,0.066999175,-25.889736,s,Ses01F_impro05,Ses01F_impro05_F001
3,39.107826,0.101417735,36.10334,40.33168,41.406235,5.3028946,34.8794,37.172005,39.721985,17.335222,0.7201319,0.5962803,0.35283372,0.5708351,1.2115405,0.8587067,11.066907,3.750083,5.613329,2.7736888,0.34393677,0.7512738,27.149164,0.22831182,-12.038991,-1.6929238,4.5268636,2.7504623,-16.55409,-0.83862525,0.02390436,1.0808969,1.2923136,0.6548685,6.9365454,0.5586668,7.8472805,1.1551607,20.224821,0.40770525,748.6703,0.31767753,1366.9963,0.14516157,-89.35008,-0.9624459,1752.262,0.13643086,1219.8105,0.2864513,-79.64478,-1.0092733,2816.6257,0.09618915,1044.6005,0.37132004,-85.43897,-0.89256465,-8.9153805,-0.90929174,21.489656,0.29014853,0.043470107,0.40082112,-0.005102779,-2.5285745,0.36630988,0.62269163,27.774227,0.20942156,-12.944647,-1.5541893,5.081615,2.9506454,-19.552713,-0.6798842,-8.831109,21.703785,0.02565383,-0.0016756755,0.26499802,4.9180326,5.172414,0.11666667,0.08117197,0.066,0.024166092,-24.66432,q,Ses01F_impro05,Ses01F_impro05_M001
4,31.02895,0.06493982,28.573496,32.085148,32.962143,4.388647,76.00002,29.969215,27.195972,2.45706,0.30090806,0.7608306,0.12013298,0.20226379,0.5438008,0.4236678,4.1025095,1.5130845,3.002165,1.921406,0.096217275,0.86245453,30.95471,0.24863516,-5.5109577,-1.7966759,13.329651,0.80936235,-9.706604,-0.9078258,0.016138569,0.90005803,1.4660151,0.4768804,4.5034103,0.63906,-2.2536547,-3.0181465,17.0806,0.43429044,554.79346,0.24539338,1455.9352,0.12396797,-134.92387,-0.6545704,1593.2272,0.10126542,1079.8427,0.2432151,-131.68665,-0.6677852,2639.333,0.05092061,1247.1892,0.34351522,-135.76581,-0.6129052,-9.04468,-0.50341254,18.11577,0.6112895,0.025942225,0.620433,-0.01989109,-0.4306344,0.169588,0.5150727,36.075478,0.0940551,-12.133476,-0.8976364,12.568741,0.87061644,-11.751486,-0.6807693,-11.6421385,21.809662,0.0015064303,-0.0068705706,0.05478413,2.7272727,2.857143,0.11666667,0.10208928,0.315,0.044999998,-34.023285,b,Ses01F_impro05,Ses01F_impro05_M002
5,34.6893,0.09812685,31.567001,35.638855,37.89126,6.324257,30.241585,0.0,-28.05586,0.0,0.55669624,0.8434847,0.13024811,0.36110553,1.0399266,0.9096785,8.252193,6.625285,6.2562637,3.114583,0.23974678,1.0688645,28.031664,0.27549663,-14.063161,-0.9933142,13.53263,0.74100614,-10.422831,-0.9629937,0.020063808,0.9880876,1.2876194,0.7721324,5.5208745,0.83196807,5.392867,1.4973392,14.394614,0.4803678,676.8468,0.29247263,1480.6063,0.107078046,-132.12889,-0.67533666,1739.512,0.11638478,1057.4966,0.27914107,-131.52046,-0.6652601,2727.8418,0.0791113,1287.9153,0.49463674,-132.61693,-0.6484681,-8.93973,-0.9300812,17.831835,0.42209595,0.04743632,0.36783913,-0.01672897,-0.9733089,0.47408405,0.5021581,31.41967,0.16791524,-20.675032,-0.68910515,17.293886,0.72481257,-16.524046,-0.71837115,-7.285904,18.606398,0.006531506,0.0009384616,0.113505855,2.0134227,1.388889,0.26,0.049999997,0.29,0.16391054,-25.614655,s,Ses01F_impro05,Ses01F_impro05_F002
6,31.29919,0.16511431,25.92332,35.154427,36.356598,10.433277,46.36055,0.0,18.734955,0.0,0.38318148,1.08601,0.15942088,0.23148715,0.4819758,0.32255492,4.4203362,1.4052156,4.171807,4.563331,0.14258496,1.5850629,26.852121,0.335057,-9.9641695,-1.1089579,11.541914,0.75107217,-9.358048,-0.9236909,0.018048814,0.6107769,1.5918001,0.32916525,3.8799312,0.5683737,3.8132837,1.1821454,19.219639,0.36250132,647.12714,0.31539297,1233.2379,0.104661025,-160.02208,-0.46057752,1707.282,0.14713107,1052.0211,0.21427369,-158.06583,-0.46079785,2704.8025,0.10740536,1035.6251,0.28054857,-159.11101,-0.44618177,-8.289907,-0.5683992,20.108915,0.34129456,0.03567391,0.64225507,-0.016398933,-0.72324264,0.34547,1.1186273,31.033783,0.30989593,-11.931171,-1.1489456,6.659252,1.4784064,-16.500393,-0.6661024,-7.553642,17.289173,0.007923582,-0.0024057112,0.078320175,1.3605443,2.8368795,0.0725,0.024874683,0.26,0.1968502,-28.45052,b,Ses01F_impro05,Ses01F_impro05_M003
7,34.61398,0.10931708,30.709652,34.462044,38.550232,7.84058,24.132675,9.026433,17.187151,3.9480798,0.72644025,0.6017954,0.31055114,0.6614914,1.1315085,0.8209573,9.44838,4.6787395,7.681876,4.7163315,0.29715705,0.859301,28.576147,0.3088022,-13.435758,-1.0629439,13.128869,1.0956458,-13.6188545,-1.0211093,0.013982543,1.3839444,1.1550721,0.6231757,6.9933114,0.43125832,6.2811546,1.6295415,17.457853,0.6389973,631.30664,0.36875588,1339.4788,0.15049972,-79.85808,-1.1352487,1663.2048,0.14309552,1056.2974,0.23705496,-74.635185,-1.1500359,2675.5088,0.12084759,1152.405,0.340703,-79.571014,-1.0368992,-7.27078,-0.9031017,18.386824,0.4091004,0.043787353,0.507935,-0.011304234,-1.3100789,0.36963096,0.72192067,31.37315,0.22578025,-17.510422,-0.76989454,12.632546,1.3111807,-16.113935,-0.8894529,-9.095739,19.168896,0.0137640815,-0.0053592967,0.1651583,3.4120736,2.393617,0.26777777,0.11735774,0.116000004,0.08392855,-24.340792,s,Ses01F_impro05,Ses01F_impro05_F003
8,32.642246,0.055701096,30.923069,32.43559,33.625347,2.7022781,19.92912,3.6396065,10.1968975,11.688991,0.78121215,0.52739686,0.38472617,0.68294686,1.2631717,0.8784455,9.416177,4.6185327,9.590141,5.628836,0.3045085,0.7373584,25.809563,0.30438378,-16.844889,-0.7272502,20.888725,0.6064665,-14.442452,-0.64382386,0.013927034,0.9951388,1.2587012,0.5375423,6.0349307,0.46204284,7.009994,1.1886085,13.111141,0.82682025,635.3789,0.30222777,1468.4054,0.19861174,-90.84975,-0.99389905,1618.2844,0.08942942,1014.6122,0.19757162,-87.19572,-1.0320171,2612.021,0.09107699,1136.5823,0.31722957,-89.3177,-0.9864356,-6.2207127,-1.0396149,15.192375,0.46676475,0.039614312,0.60525936,-0.0076478794,-1.8252236,0.35157382,0.60489374,28.24052,0.2273438,-18.210176,-0.7075942,21.941088,0.6849018,-14.295422,-0.67579424,-4.363634,13.037094,0.019194365,-0.0072765457,0.24086368,4.6357617,2.739726,0.2075,0.11388042,0.1375,0.13663363,-24.264027,b,Ses01F_impro05,Ses01F_impro05_M004
9,34.279556,0.09353098,31.835762,33.519768,37.18239,5.3466263,155.36627,314.55847,27.322802,24.602678,0.74255425,0.70631164,0.3152286,0.5991426,1.1391597,0.8239311,10.93742,5.608355,8.2326565,4.3805747,0.35117856,0.9545196,27.003014,0.3926776,-11.243366,-1.2924583,20.02256,0.7177638,-13.676425,-1.0811508,0.02136616,1.3894788,1.2539762,0.6427551,6.1488776,0.5213505,6.692584,1.4513031,18.939701,0.5715282,694.82336,0.35821187,1392.0453,0.22979519,-83.04477,-1.0836464,1709.7899,0.12853187,1085.3356,0.32523876,-80.88574,-1.0476727,2731.3372,0.09850942,1030.0525,0.3351999,-83.5665,-0.9912429,-9.419121,-0.79399526,18.2456,0.50796354,0.043492183,0.52534664,-0.014744486,-1.020433,0.4508243,0.7959192,30.102232,0.29034805,-12.1698885,-1.2223668,20.041779,0.816697,-16.053684,-1.0438565,-5.757492,13.855593,0.021390814,-0.0040913075,0.17489778,4.1279674,2.4896266,0.25041667,0.19014204,0.13565217,0.1500674,-22.974686,s,Ses01F_impro05,Ses01F_impro05_F004
