,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,labels,filename,utt_label
0,25.824205,0.08344741,23.975708,25.97934,27.035776,3.0600681,40.315872,29.548973,4.1908603,9.565815,0.23709728,0.6808823,0.1212984,0.15628897,0.35764092,0.23634252,2.2858713,1.8427582,1.7956921,1.287587,0.062689565,0.8158073,27.622734,0.37179664,-3.5804713,-1.8940413,13.870427,0.573193,-6.7695603,-1.0828413,0.014291422,0.6939088,1.0152301,0.5208213,5.187847,0.37777752,6.509169,1.0932333,26.364166,0.33675796,566.7012,0.32565466,1325.8342,0.1361189,-141.07042,-0.6252125,1567.1604,0.14889349,1067.7936,0.20004235,-143.25496,-0.58962303,2613.1274,0.10809993,967.407,0.24425547,-146.32655,-0.5462734,-13.857856,-0.3992598,24.29588,0.24718432,0.014784119,1.2220978,-0.01179604,-0.8624189,0.12591003,0.3432873,39.123474,0.17020115,-3.814923,-2.7407146,11.397117,1.0799513,-2.720323,-2.552981,-9.369831,18.450945,-0.0010772293,0.0027180493,0.034678236,1.9027485,0.85470086,0.355,0.15124483,0.634,0.6162337,-35.40672,s,Ses01M_script02_2,Ses01M_script02_2_M000
1,27.039019,0.10024336,24.807356,27.56241,28.489565,3.682209,206.80006,248.0926,54.95751,56.85129,0.300948,0.78509617,0.120549425,0.20670144,0.43868536,0.31813592,4.873067,2.7153401,2.6656084,1.8859475,0.100358404,1.4883924,21.245955,0.5939156,-1.692482,-6.6716914,14.748623,0.70412576,-8.583784,-0.8727946,0.020453738,1.3636639,1.326051,0.684666,3.9907632,0.6699066,4.314746,1.9550904,23.532688,0.41431773,556.5299,0.38409674,1322.475,0.15030049,-166.0299,-0.43476146,1543.5507,0.15091862,1038.0491,0.20221783,-166.04956,-0.42145523,2603.7202,0.10052159,829.62604,0.22418773,-167.29825,-0.40287605,-13.527071,-0.49920705,23.844624,0.28624263,0.02019137,1.055779,-0.008945971,-1.3434807,0.2238574,0.7113469,33.712025,0.24011256,-1.4209284,-11.097686,14.021517,1.1497012,-5.6073008,-2.0936399,-7.253391,14.976567,0.00461783,0.00010611702,0.07254071,1.8094089,1.3349515,0.13090909,0.10958222,0.5475,0.5620072,-32.39084,s,Ses01M_script02_2,Ses01M_script02_2_M001
2,27.614609,0.122484535,24.546997,27.529842,31.532816,6.985819,23.359465,21.352312,23.71926,11.27024,0.40731707,0.5980766,0.16297258,0.38817322,0.6069367,0.44396412,4.4797916,2.9787877,3.8980954,2.5310493,0.13015975,0.92169243,23.678215,0.5561055,-3.580624,-2.6638227,15.08376,0.826027,-5.4598966,-1.4490924,0.01679786,0.90748537,1.2510785,0.5858883,5.8479967,0.38718754,6.46205,1.3989884,22.15118,0.36686343,562.34314,0.38800222,1361.9618,0.14941779,-140.83739,-0.60797316,1592.0099,0.16041735,1097.429,0.26326656,-141.04587,-0.5852593,2595.2366,0.11717409,1094.9149,0.3281453,-143.01389,-0.5581708,-12.71993,-0.37588763,22.905203,0.3006964,0.017664472,1.2361289,-0.01357435,-1.0420189,0.18859898,0.7554767,34.81886,0.2619033,-4.650924,-2.301035,17.122835,1.0122285,-3.3040035,-2.4297097,-7.1439314,16.002224,0.010139121,0.00076507573,0.103763275,3.047619,2.1153846,0.14454545,0.107311234,0.30636364,0.3337738,-30.174093,c,Ses01M_script02_2,Ses01M_script02_2_M002
3,30.669563,0.0372418,29.532228,30.357435,31.85513,2.3229008,15.477144,12.072569,15.09569,1.6876221,0.18922512,0.45959473,0.11677087,0.16025066,0.27156305,0.15479219,1.708036,1.3981935,1.2195041,0.9796442,0.044559013,0.67811364,24.469608,0.30787024,-5.3398943,-1.2004331,12.595068,0.4417568,-8.799392,-0.82305396,0.028107384,0.47426593,1.6471268,0.311932,4.438263,0.51140475,-0.5306216,-10.05935,26.004995,0.24992424,711.0127,0.31633836,1468.1738,0.13288882,-170.1836,-0.39921132,1696.1417,0.13906153,1278.4205,0.20408686,-171.12218,-0.37846887,2786.7166,0.08634961,1129.5254,0.43332148,-172.56126,-0.35705975,-16.396921,-0.20219883,27.913603,0.2169643,0.020013805,1.1050283,-0.01343835,-0.6820149,0.074001044,0.6203381,36.520782,0.102142446,-0.22601676,-21.478268,12.285741,0.4777622,-13.830842,-0.88349736,-8.1397505,16.908455,0.0026037444,0.0036015818,0.03904337,2.1551726,0.88105726,0.17999999,0.08,0.62,0.39606395,-42.78296,o,Ses01M_script02_2,Ses01M_script02_2_F000
4,30.038948,0.12998545,26.873135,28.945879,33.96845,7.095314,70.69728,57.538887,515.8606,407.24472,0.19003806,0.74799526,0.108102635,0.117035314,0.24481837,0.13671574,2.217877,2.4589653,1.4084593,0.30534038,0.059500553,0.9931,29.735912,0.21593525,-0.6360099,-9.461768,14.770305,0.5625528,-10.667972,-0.85105526,0.054820195,1.7351685,1.252926,0.7891433,5.275262,0.5072702,4.6050134,1.953697,26.578234,0.23541051,473.73306,0.35456592,1298.742,0.13808268,-163.0582,-0.4632038,1503.6155,0.15587837,979.119,0.2581901,-164.4493,-0.42854235,2567.223,0.0873172,845.143,0.32530794,-165.9386,-0.4073303,-14.993157,-0.37497157,24.911783,0.179929,0.03723184,0.5209682,-0.018183138,-0.955914,0.15697049,0.34342545,37.425175,0.13176785,-1.1949602,-7.4458456,17.518845,0.88016826,-15.517732,-1.0383773,-12.6658325,22.427515,0.0014626953,-0.0013173918,0.035590883,1.1848341,1.4388489,0.13,0.0663325,0.648,0.5127339,-36.426083,q,Ses01M_script02_2,Ses01M_script02_2_M003
5,37.3494,0.033266332,36.406296,37.884026,38.321465,1.9151688,56.419865,0.0,9.247791,18.757784,0.19623941,0.7925304,0.10732311,0.115317434,0.2758756,0.16855249,0.9100582,0.70189625,1.3795689,1.2010181,0.06648752,1.2562348,29.674103,0.2103844,-8.005117,-1.0631847,10.6503,0.572824,-12.053666,-0.6881834,0.018405393,0.713304,1.988293,0.33270383,3.475881,0.7753875,-3.3348613,-1.5721722,22.74459,0.34172866,616.5744,0.22258048,1496.0656,0.1396031,-183.87805,-0.293075,1541.4329,0.0872446,1261.6058,0.09537397,-182.76183,-0.2900525,2684.7463,0.07900605,1024.236,0.27244055,-183.91122,-0.27024934,-13.427105,-0.34886345,27.835577,0.1317326,0.037819333,0.37279686,-0.017570527,-0.36442104,0.22521362,0.39444536,41.95435,0.05391728,-14.101134,-0.7347877,0.41870642,13.982492,-24.517334,-0.3792236,-10.337491,20.579014,0.0071552275,-0.0032725038,0.05089698,1.2987013,0.88495576,0.099999994,0.0,0.66999996,0.41697323,-38.072586,q,Ses01M_script02_2,Ses01M_script02_2_F001
6,32.60392,0.09216903,30.20021,31.238102,35.868748,5.668537,33.7514,10.695335,-19.220829,22.521759,0.27013677,0.75250643,0.12641515,0.15576977,0.43522114,0.308806,1.229713,1.0758145,1.6298902,0.17521554,0.09187169,1.0667081,26.150248,0.34488544,-0.702034,-12.566557,14.767263,0.82489055,-7.9499187,-0.98880494,0.044720586,1.7273085,1.2307878,0.6218253,6.186476,0.33958822,0.28235605,16.625418,20.829578,0.21987796,504.19928,0.2858502,1438.9912,0.10407479,-159.71751,-0.48133218,1525.3287,0.18192947,1009.8734,0.22716875,-159.17441,-0.466831,2585.453,0.082395345,952.6246,0.2823444,-160.72408,-0.4446305,-14.497953,-0.235749,23.595419,0.2236493,0.027885117,0.52333415,-0.025166407,-0.5385301,0.1958569,0.3302044,33.919983,0.35287848,6.0098324,1.7613955,8.012737,1.8600788,-7.8375278,-1.451096,-9.966635,17.406706,0.0008655344,-0.0031520075,0.06280669,0.89285713,0.913242,0.24499999,0.055,0.55,0.3518522,-32.756317,ans,Ses01M_script02_2,Ses01M_script02_2_M004
7,34.31022,0.20222773,26.107536,35.015793,43.25661,17.149075,1.2048404,0.0,79.23223,0.0,0.21464688,0.4877536,0.1291298,0.17676218,0.27486643,0.14573663,2.0064478,1.2676444,1.8833308,1.3027096,0.06205331,0.91093916,23.651245,0.29225814,-5.1952405,-1.2047312,13.742009,0.50747514,-9.470465,-0.8700255,0.027130716,0.867942,1.2388405,0.5052769,6.0766954,0.46433863,9.997682,0.95755553,20.549015,0.4835223,622.2526,0.32202235,1467.3258,0.17885122,-184.13757,-0.2820131,1630.8928,0.09683718,1093.4517,0.20708641,-178.36305,-0.32457697,2709.992,0.06333473,1151.7924,0.41070816,-179.55994,-0.30428717,-13.027271,-0.23121439,23.382618,0.24161299,0.034245107,0.7006252,-0.0133092785,-0.880917,0.13295837,0.38921815,31.743158,0.22854914,-7.9166026,-1.23552,10.510534,0.82320267,-15.131117,-0.9211244,-9.092721,17.217651,0.0071145333,-0.0013828555,0.05317676,3.030303,1.369863,0.0775,0.036314595,0.504,0.46598712,-38.840805,o,Ses01M_script02_2,Ses01M_script02_2_F002
8,29.511595,0.08949602,26.62242,29.95419,32.1333,5.5108814,45.78149,18.104248,37.254696,36.858383,0.37145323,0.7885255,0.116549894,0.27742094,0.60003686,0.48348695,4.360686,3.4015088,3.8704972,2.742792,0.12960619,1.0028945,25.00779,0.5224636,-1.7879175,-7.6039143,14.269957,0.9856784,-6.753916,-1.2074815,0.0230928,1.2825272,1.2382716,0.62834287,4.795701,0.6391881,0.47642827,16.76649,19.82917,0.4532881,644.87885,0.42864722,1319.2614,0.15408854,-136.01212,-0.6504394,1640.7927,0.16087139,1040.4073,0.28465813,-135.65024,-0.6307516,2691.6687,0.10220035,922.9387,0.21412072,-137.4971,-0.6052675,-11.054969,-0.54434264,21.075718,0.38298696,0.029050257,0.801658,-0.008689284,-1.4085314,0.23677346,0.56706065,31.967468,0.31102338,-7.9832172,-1.8895757,19.256298,1.0010698,-6.31097,-1.659198,-9.422833,18.755291,0.0044962163,-0.00057206204,0.073605,2.295082,2.1487603,0.15307692,0.120791264,0.29076922,0.42407298,-30.116346,dag,Ses01M_script02_2,Ses01M_script02_2_M005
9,44.803104,0.16086037,37.618183,44.687748,51.693184,14.075001,18.163887,15.80423,311.79443,288.1555,0.444797,0.6822758,0.16863531,0.32390943,0.7152852,0.5466499,4.711713,2.625795,2.9789314,1.0043343,0.20115452,1.0438526,25.976202,0.34681112,-13.881339,-0.9388002,6.319112,2.3488452,-15.7854,-0.9377022,0.026962904,0.5051064,1.5091788,0.41131786,7.395764,0.54572564,13.837866,0.87377673,19.141117,0.63554937,734.84644,0.3633729,1314.0742,0.24639012,-150.76457,-0.53455836,1740.482,0.16065642,1020.049,0.2948536,-128.25992,-0.6391748,2764.6936,0.09062105,931.43634,0.42415738,-130.34735,-0.61027485,-10.174504,-0.61146176,21.20997,0.35453114,0.05004157,0.5698432,-0.014744128,-0.9993622,0.28127578,0.6900616,27.255835,0.24424139,-16.048275,-0.72650874,7.0587993,2.2498848,-24.99227,-0.5446485,-6.505768,16.474726,0.018628938,-0.004422547,0.15145344,2.4291499,3.3057854,0.113749996,0.12756738,0.16624999,0.17860134,-27.897602,o,Ses01M_script02_2,Ses01M_script02_2_F003
